Predictor_Variable,term,estimate,std.error,statistic,p.value,r.squared,adj.r.squared,sigma,statistic1,p.value1,df,logLik,AIC,BIC,deviance,df.residual,nobs
ammonia_avg,"poly(Predictor_Values, degree = 2)2",-1.1292141385066832,1.267107576647553,-0.8911746400367196,0.38604104697655506,0.06310174796572507,-0.054010533538559224,1.2671075766475535,0.5388140949454271,0.5936622442346537,2,-29.825253972224072,67.65050794444815,71.4282638611139,25.688985772762173,16,19
sal_max,(Intercept),3.057143713155445,0.2924010536333283,10.455310181573802,2.772905903090744e-8,0.052541241988175405,-0.07378659241340113,1.2405526071013069,0.4159118395171324,0.6671175404494876,2,-27.780024348718694,63.56004869743739,67.12153572902204,23.08456156478774,15,18
sal_max,"poly(Predictor_Values, degree = 2)1",-0.9043569927305324,1.240552607101307,-0.7289952780347347,0.4772335302531887,0.052541241988175405,-0.07378659241340113,1.2405526071013069,0.4159118395171324,0.6671175404494876,2,-27.780024348718694,63.56004869743739,67.12153572902204,23.08456156478774,15,18
sal_max,"poly(Predictor_Values, degree = 2)2",-0.67991967051045,1.240552607101307,-0.5480780634520288,0.5917020016137924,0.052541241988175405,-0.07378659241340113,1.2405526071013069,0.4159118395171324,0.6671175404494876,2,-27.780024348718694,63.56004869743739,67.12153572902204,23.08456156478774,15,18
temp_max,(Intercept),3.057143713155445,0.29586045413432704,10.333059624681828,3.241572584569606e-8,0.029989830788790927,-0.09934485843937035,1.255229600419885,0.23187770402328356,0.7958333863912357,2,-27.99173266560252,63.98346533120504,67.5449523627897,23.634020246553963,15,18
temp_max,"poly(Predictor_Values, degree = 2)1",-0.4555228317432247,1.255229600419885,-0.36290000776817916,0.7217424939885477,0.029989830788790927,-0.09934485843937035,1.255229600419885,0.23187770402328356,0.7958333863912357,2,-27.99173266560252,63.98346533120504,67.5449523627897,23.634020246553963,15,18
temp_max,"poly(Predictor_Values, degree = 2)2",-0.7233205352000355,1.255229600419885,-0.5762456007714274,0.5729948384549892,0.029989830788790927,-0.09934485843937035,1.255229600419885,0.23187770402328356,0.7958333863912357,2,-27.99173266560252,63.98346533120504,67.5449523627897,23.634020246553963,15,18
TA_max,(Intercept),3.057143713155445,0.2935520062244628,10.414317219204484,2.9215150297326172e-8,0.04506776486143527,-0.08225653315703996,1.2454356853933994,0.35396044245141445,0.7076103128342759,2,-27.850737089051233,63.701474178102465,67.26296120968712,23.2666506967699,15,18
TA_max,"poly(Predictor_Values, degree = 2)1",0.39621270735149217,1.2454356853933994,0.3181318088106166,0.7547710768144585,0.04506776486143527,-0.08225653315703996,1.2454356853933994,0.35396044245141445,0.7076103128342759,2,-27.850737089051233,63.701474178102465,67.26296120968712,23.2666506967699,15,18
TA_max,"poly(Predictor_Values, degree = 2)2",0.9700921024308421,1.2454356853933997,0.7789178628878103,0.448142756167517,0.04506776486143527,-0.08225653315703996,1.2454356853933994,0.35396044245141445,0.7076103128342759,2,-27.850737089051233,63.701474178102465,67.26296120968712,23.2666506967699,15,18
pH_max,(Intercept),3.057143713155445,0.2537302588886107,12.048794363535299,4.0894356309794386e-9,0.2865772185768483,0.19145418105376133,1.0764863199141295,3.012700456577561,0.07945153647225181,2,-25.226641523159085,58.45328304631817,62.014770077902824,17.382341954433983,15,18
pH_max,"poly(Predictor_Values, degree = 2)1",-2.628457921881051,1.0764863199141295,-2.4417011839878477,0.02748564584212074,0.2865772185768483,0.19145418105376133,1.0764863199141295,3.012700456577561,0.07945153647225181,2,-25.226641523159085,58.45328304631817,62.014770077902824,17.382341954433983,15,18
pH_max,"poly(Predictor_Values, degree = 2)2",-0.27125798034740867,1.0764863199141295,-0.2519846052191789,0.8044728941906596,0.2865772185768483,0.19145418105376133,1.0764863199141295,3.012700456577561,0.07945153647225181,2,-25.226641523159085,58.45328304631817,62.014770077902824,17.382341954433983,15,18
phos_max,(Intercept),2.9875362048519,0.2957815565349947,10.100481719854756,2.3896974319356998e-8,0.030023451674554624,-0.09122361686612601,1.2892819142992047,0.24762208304014535,0.7835917838586304,2,-30.15487743831079,68.30975487662158,72.08751079328735,26.595965672624345,16,19
phos_max,"poly(Predictor_Values, degree = 2)1",-0.8808830932809648,1.289281914299205,-0.6832354378908455,0.5042324041521755,0.030023451674554624,-0.09122361686612601,1.2892819142992047,0.24762208304014535,0.7835917838586304,2,-30.15487743831079,68.30975487662158,72.08751079328735,26.595965672624345,16,19
phos_max,"poly(Predictor_Values, degree = 2)2",-0.21740176749899573,1.2892819142992047,-0.1686223665187807,0.8682069132366426,0.030023451674554624,-0.09122361686612601,1.2892819142992047,0.24762208304014535,0.7835917838586304,2,-30.15487743831079,68.30975487662158,72.08751079328735,26.595965672624345,16,19
NN_max,(Intercept),2.9875362048519,0.26916439734889386,11.099299291724018,6.3170372968022404e-9,0.19674343516590212,0.09633636456163985,1.1732604072428556,1.9594579742430058,0.17331424876197762,2,-28.36319906583927,64.72639813167854,68.5041540483443,22.02463973125874,16,19
NN_max,"poly(Predictor_Values, degree = 2)1",0.6496799797703423,1.1732604072428559,0.553738944704595,0.5874133425310137,0.19674343516590212,0.09633636456163985,1.1732604072428556,1.9594579742430058,0.17331424876197762,2,-28.36319906583927,64.72639813167854,68.5041540483443,22.02463973125874,16,19
NN_max,"poly(Predictor_Values, degree = 2)2",-2.2299014367884373,1.1732604072428556,-1.9006023070604354,0.07552524559171984,0.19674343516590212,0.09633636456163985,1.1732604072428556,1.9594579742430058,0.17331424876197762,2,-28.36319906583927,64.72639813167854,68.5041540483443,22.02463973125874,16,19
