Predictor_Variable,term,estimate,std.error,statistic,p.value,r.squared,adj.r.squared,sigma,statistic1,p.value1,df,logLik,AIC,BIC,deviance,df.residual,nobs
phos_min,Predictor_Values,3.8983945331636307,26.523443301342343,0.14697920209199739,0.8848774415220861,0.00126914521461206,-0.057479728596293134,1.2691911574077948,0.02160288584760031,0.8848774415220858,1,-30.432405056556874,66.86481011311375,69.69812705061307,27.384385298716335,17,19
NN_min,(Intercept),3.1767444411318997,1.0314611413535262,3.079848880165513,0.006791415984428102,0.00214597413152261,-0.05655132150779951,1.2686338962259784,0.036560017086800664,0.8506286559914502,1,-30.424060933222197,66.84812186644439,69.68143880394372,27.360343365109614,17,19
NN_min,Predictor_Values,-1.355605125445057,7.0897350775859165,-0.19120673912496122,0.8506286559914495,0.00214597413152261,-0.05655132150779951,1.2686338962259784,0.036560017086800664,0.8506286559914502,1,-30.424060933222197,66.84812186644439,69.68143880394372,27.360343365109614,17,19
silicate_min,(Intercept),4.480001734456323,1.3058855691743003,3.430623509599687,0.003189179557340055,0.07454004766109203,0.02010122693527383,1.2217479504717401,1.3692443492946702,0.25808540125521345,1,-29.708557610346297,65.4171152206926,68.25043215819191,25.37535692619226,17,19
silicate_min,Predictor_Values,-1.6700581779116648,1.4272206533680882,-1.170147148564944,0.2580854012552135,0.07454004766109203,0.02010122693527383,1.2217479504717401,1.3692443492946702,0.25808540125521345,1,-29.708557610346297,65.4171152206926,68.25043215819191,25.37535692619226,17,19
ammonia_min,(Intercept),4.405400297226602,0.9774470153512185,4.507047674234949,3.1102817735493356e-4,0.11839501036377417,0.06653589332634913,1.1924490277590536,2.2830124600527295,0.1491622420177141,1,-29.24736337547726,64.49472675095453,67.32804368845385,24.172889624659707,17,19
ammonia_min,Predictor_Values,-9.149767466648768,6.055582372685433,-1.5109640829790538,0.1491622420177138,0.11839501036377417,0.06653589332634913,1.1924490277590536,2.2830124600527295,0.1491622420177141,1,-29.24736337547726,64.49472675095453,67.32804368845385,24.172889624659707,17,19
sal_CV,(Intercept),3.274562560585874,0.804277557916653,4.071433460195113,8.882241685925426e-4,0.0052229961249562204,-0.05695056661723408,1.2307887990833437,0.08400670469237816,0.7756617900055491,1,-28.218641027103914,62.43728205420783,65.10839732789631,24.237457087184314,16,18
sal_CV,Predictor_Values,-5656.912605132407,19517.423902008868,-0.28983910138623153,0.7756617900055491,0.0052229961249562204,-0.05695056661723408,1.2307887990833437,0.08400670469237816,0.7756617900055491,1,-28.218641027103914,62.43728205420783,65.10839732789631,24.237457087184314,16,18
temp_CV,(Intercept),10.498918808280308,3.2654509882223373,3.2151512443908286,0.005402871098983779,0.24616584312835557,0.1990512083238778,1.0714170976817545,5.22482757533674,0.03624322580522476,1,-25.72252520356314,57.44505040712628,60.116165680814774,18.36695355527671,16,18
temp_CV,Predictor_Values,-25012.614081881922,10942.664927980679,-2.285788173767801,0.03624322580522479,0.24616584312835557,0.1990512083238778,1.0714170976817545,5.22482757533674,0.03624322580522476,1,-25.72252520356314,57.44505040712628,60.116165680814774,18.36695355527671,16,18
TA_CV,(Intercept),3.5380362873378313,1.2323615271871804,2.870940230837349,0.011089546029386391,0.009972043538283418,-0.05190470374057399,1.227847402613926,0.16115978904551714,0.693401847811863,1,-28.175572303335493,62.351144606670985,65.02225988035948,24.121747905692235,16,18
TA_CV,Predictor_Values,-5811.08323867628,14475.339264365448,-0.4014471186165335,0.693401847811863,0.009972043538283418,-0.05190470374057399,1.227847402613926,0.16115978904551714,0.693401847811863,1,-28.175572303335493,62.351144606670985,65.02225988035948,24.121747905692235,16,18
pH_CV,(Intercept),6.778441716634006,3.3171596708208986,2.043447524175568,0.0578359001765027,0.07340585708176478,0.015493723149375138,1.187860502845762,1.267538460376256,0.27683355762685463,1,-27.57961453635806,61.15922907271612,63.830344346404615,22.576201187535787,16,18
pH_CV,Predictor_Values,-58838.9347073842,52261.78370679474,-1.1258501056429564,0.27683355762685463,0.07340585708176478,0.015493723149375138,1.187860502845762,1.267538460376256,0.27683355762685463,1,-27.57961453635806,61.15922907271612,63.830344346404615,22.576201187535787,16,18
phos_CV,(Intercept),4.684393984293319,2.0567127896150095,2.277612123552836,0.03595618403614894,0.03922575952722813,-0.017290372265287735,1.2448398408279917,0.6940630627594102,0.416337566087419,1,-30.06431931233256,66.12863862466511,68.96195556216445,26.34364589831521,17,19
phos_CV,Predictor_Values,-792.5823281537483,951.3600682019633,-0.8331044728960516,0.4163375660874197,0.03922575952722813,-0.017290372265287735,1.2448398408279917,0.6940630627594102,0.416337566087419,1,-30.06431931233256,66.12863862466511,68.96195556216445,26.34364589831521,17,19
NN_CV,(Intercept),3.043420594680103,1.9260249099360534,1.580156403470996,0.13249655030396643,5.068034559660501e-5,-0.05876986786936822,1.2699651364235478,8.616095418116336e-4,0.9769247578581727,1,-30.443988118056858,66.88797623611372,69.72129317361303,27.417794611431763,17,19
NN_CV,Predictor_Values,-9.379087473496215,319.5253626039519,-0.02935318622929313,0.9769247578581737,5.068034559660501e-5,-0.05876986786936822,1.2699651364235478,8.616095418116336e-4,0.9769247578581727,1,-30.443988118056858,66.88797623611372,69.72129317361303,27.417794611431763,17,19
silicate_CV,(Intercept),1.8895234119702224,0.6652277618986671,2.8404157496031415,0.011300625192067657,0.1603884324492083,0.11099951671092645,1.1637026163539659,3.247458059195447,0.08929404357434942,1,-28.78371841361809,63.56743682723618,66.4007537647355,23.021464248254116,17,19
silicate_CV,Predictor_Values,168.3361061597595,93.41260892935688,1.802070492293641,0.08929404357434945,0.1603884324492083,0.11099951671092645,1.1637026163539659,3.247458059195447,0.08929404357434942,1,-28.78371841361809,63.56743682723618,66.4007537647355,23.021464248254116,17,19
ammonia_CV,(Intercept),3.049412610154062,0.5011534389483913,6.084788356541819,1.2139077414440225e-5,0.0013517972917922833,-0.057392214632219885,1.2691386390263821,0.023011661061571494,0.8812124330895423,1,-30.431618831497875,66.86323766299574,69.69655460049508,27.38211904618554,17,19
ammonia_CV,Predictor_Values,-8.180939756321868,53.929849736771764,-0.15169594939078312,0.8812124330895437,0.0013517972917922833,-0.057392214632219885,1.2691386390263821,0.023011661061571494,0.8812124330895423,1,-30.431618831497875,66.86323766299574,69.69655460049508,27.38211904618554,17,19
